CO(GT),NOx(GT),NO2(GT),C6H6(GT)
1.9666666666666668,132.0,108.83333333333331,8.450000000000001
2.239130434782609,144.3913043478261,99.8695652173913,7.979166666666667
2.8045454545454547,173.72727272727272,116.27272727272728,12.129166666666668
2.6956521739130435,184.43478260869568,118.8695652173913,10.916666666666666
2.4695652173913043,146.6086956521739,110.3913043478261,9.6375
3.5043478260869563,215.1304347826087,118.7391304347826,16.091666666666665
2.769565217391304,181.6086956521739,118.17391304347828,13.5
3.073913043478261,199.95652173913044,119.95652173913044,15.2375
2.7,176.52173913043478,125.1304347826087,13.795833333333334
2.965217391304348,180.08695652173913,118.08695652173913,13.520833333333334
2.11304347826087,131.95652173913044,97.30434782608695,8.754166666666666
1.9913043478260868,116.82608695652172,89.17391304347827,7.595833333333334
2.139130434782609,124.52173913043478,90.52173913043478,9.4125
2.0043478260869567,126.3913043478261,97.0,8.9625
2.1,129.0,96.52173913043478,8.625
1.9041666666666668,115.6086956521739,89.30434782608695,8.095833333333333
1.8791666666666669,121.08695652173913,92.43478260869566,8.424999999999999
1.8434782608695652,111.65217391304348,93.04347826086956,7.7625
1.5625,86.95652173913044,79.1304347826087,5.566666666666666
1.4666666666666668,94.0,84.56521739130434,5.570833333333333
2.2,135.65217391304347,102.2608695652174,9.508333333333333
1.925,121.56521739130434,96.43478260869566,7.870833333333334
2.5500000000000003,161.30434782608697,96.7391304347826,11.971428571428572
2.8000000000000003,153.65217391304347,118.52173913043478,13.208333333333334
1.56,111.33333333333331,86.33333333333333,10.8875
1.56,111.33333333333331,86.33333333333333,7.2125
2.757142857142857,157.64285714285714,107.92857142857144,10.845833333333331
2.2333333333333334,136.69565217391303,96.04347826086956,10.941666666666668
1.6375,100.78260869565216,85.26086956521739,6.9750000000000005
2.5782608695652174,154.43478260869566,105.91304347826087,12.039130434782608
2.4541666666666666,183.8695652173913,112.91304347826087,8.4
1.7541666666666669,117.21739130434784,90.65217391304348,7.445833333333333
1.2043478260869565,64.52173913043478,67.95652173913044,4.058333333333334
0.8624999999999999,63.95652173913044,66.1304347826087,2.345833333333333
2.0541666666666667,144.65217391304347,93.95652173913044,9.404166666666669
2.1416666666666666,140.33333333333334,83.5,10.3125
4.1866666666666665,247.8,130.53333333333333,14.579166666666666
3.3041666666666667,203.91304347826087,113.69565217391305,13.341666666666669
2.2333333333333334,130.66666666666666,90.33333333333331,6.479166666666667
2.2333333333333334,130.66666666666666,90.33333333333331,6.016666666666667
2.2333333333333334,130.66666666666666,90.33333333333331,7.85
2.2333333333333334,130.66666666666666,90.33333333333331,13.0375
2.2333333333333334,130.66666666666666,90.33333333333331,14.375
2.2333333333333334,130.66666666666666,90.33333333333331,14.108333333333334
3.5631578947368423,210.3684210526316,135.0,16.933333333333334
2.091304347826087,115.65217391304348,91.7391304347826,10.454166666666667
1.2434782608695654,67.8695652173913,63.608695652173914,4.129166666666666
1.4956521739130435,87.0,77.30434782608695,5.808333333333334
2.226086956521739,127.3913043478261,94.6086956521739,11.316666666666668
2.821739130434783,157.82608695652175,111.8695652173913,15.179166666666667
3.130434782608696,183.04347826086956,105.1304347826087,16.208333333333332
2.9695652173913043,175.2173913043478,103.6086956521739,14.170833333333334
2.0565217391304347,104.7391304347826,84.95652173913044,8.6625
1.608695652173913,96.8695652173913,79.69565217391305,7.270833333333333
2.1695652173913045,135.91304347826087,89.65217391304348,11.55
2.3043478260869565,132.04347826086956,84.47826086956522,10.891666666666667
2.109090909090909,125.0,84.5909090909091,10.1875
1.9956521739130435,121.56521739130434,89.6086956521739,8.775
2.1913043478260867,129.17391304347825,96.78260869565216,9.5375
1.4,76.0,66.0,7.129166666666666
1.4,76.0,66.0,6.695833333333333
2.546666666666667,151.13333333333333,106.6,13.1375
2.7956521739130435,175.56521739130434,103.34782608695652,15.491666666666667
2.630434782608696,171.65217391304347,100.21739130434784,13.604166666666666
2.404347826086956,153.65217391304347,104.52173913043478,10.970833333333331
2.4272727272727272,153.27272727272728,115.8181818181818,13.020833333333334
1.7826086956521738,116.43478260869566,93.82608695652172,9.058333333333334
1.4,80.34782608695652,81.43478260869566,6.95
1.682608695652174,116.2608695652174,91.69565217391305,8.237499999999999
2.2869565217391306,135.0,101.08695652173913,12.466666666666669
2.365217391304348,135.69565217391303,113.21739130434784,12.958333333333334
2.4260869565217393,142.30434782608697,113.47826086956522,13.279166666666669
2.265217391304348,144.56521739130434,108.30434782608695,12.6625
2.008695652173913,114.7391304347826,91.82608695652172,11.120833333333332
1.3,74.69565217391305,68.47826086956522,6.433333333333334
1.1318181818181818,91.6086956521739,76.43478260869566,5.945833333333333
1.6416666666666666,117.85714285714286,88.14285714285714,10.831578947368422
1.9875,140.42857142857142,118.71428571428572,16.64
1.9875,140.42857142857142,118.71428571428572,12.804166666666667
1.6888888888888889,125.11111111111111,108.88888888888889,10.704166666666666
0.8454545454545456,80.8695652173913,78.73913043478261,5.495833333333334
0.6565217391304348,67.95652173913044,74.78260869565217,5.791666666666667
1.52,115.69565217391305,93.08695652173913,11.020833333333334
2.1,152.04347826086956,75.8695652173913,12.375
0.8,70.30434782608695,49.130434782608695,7.2625
0.8,130.0,66.3,10.966666666666669
2.8625,130.0,66.3,9.4875
1.45,93.75,76.9,8.012500000000001
1.0,65.6086956521739,62.91304347826087,4.920833333333333
2.226086956521739,160.3913043478261,101.95652173913044,12.479166666666666
2.4583333333333335,172.0909090909091,113.5909090909091,14.458333333333334
2.466666666666667,164.08695652173913,127.1304347826087,14.9125
2.660869565217391,175.34782608695653,125.2608695652174,14.825
2.1869565217391305,161.54545454545453,113.61904761904762,13.041666666666666
1.3166666666666669,87.08695652173913,79.30434782608695,8.295833333333333
0.7291666666666666,50.08695652173913,55.30434782608695,2.9749999999999996
1.2130434782608694,80.47826086956522,67.3913043478261,4.966666666666667
2.154166666666667,138.52173913043478,104.04347826086956,11.9875
2.158333333333333,126.34782608695652,98.08695652173913,11.741666666666667
2.243478260869565,141.0,104.04347826086956,11.9125
2.0458333333333334,132.0,114.04347826086956,12.483333333333334
1.2583333333333333,70.30434782608695,77.65217391304348,6.957142857142857
1.452173913043478,64.17391304347827,72.30434782608695,6.957142857142857
1.8083333333333331,112.2608695652174,94.17391304347828,10.745
2.1999999999999997,170.0,105.30434782608695,12.658333333333331
2.4565217391304346,177.7391304347826,110.8695652173913,13.329166666666666
1.7375,91.82608695652172,81.08695652173913,8.933333333333334
2.0833333333333335,142.1304347826087,105.34782608695652,10.725
1.482608695652174,94.43478260869566,87.0,7.758333333333333
1.3333333333333333,76.47826086956522,83.6086956521739,7.325
2.1,135.91304347826087,111.6086956521739,12.670833333333334
2.4130434782608696,146.2173913043478,118.69565217391305,13.975
2.375,162.3913043478261,130.52173913043478,13.604166666666666
2.1625,139.69565217391303,113.43478260869566,12.225
2.073913043478261,146.2608695652174,119.91304347826087,11.7625
1.3166666666666669,97.47826086956522,90.08695652173913,8.220833333333333
1.0166666666666666,62.78260869565217,67.65217391304348,6.154166666666666
